year,loss
5586,0.00
5587,1907226.62
5588,602845.57
5589,0.00
5590,0.00
5591,0.00
5592,0.00
5593,0.00
5594,14388728.63
5595,0.00
5596,4196455.19
5597,0.00
5598,7717441.41
5599,0.00
5600,0.00
5601,0.00
5602,0.00
5603,0.00
5604,0.00
5605,5531749.05
5606,0.00
5607,0.00
5608,1774793.04
5609,0.00
5610,0.00
5611,5054842.09
5612,0.00
5613,0.00
5614,0.00
5615,69538418.76
5616,0.00
5617,0.00
5618,26078838.64
5619,0.00
5620,1156549.49
5621,0.00
5622,0.00
5623,0.00
5624,3160542.59
5625,0.00
5626,0.00
5627,50016229.57
5628,0.00
5629,0.00
5630,0.00
5631,4506861.63
5632,20686678.97
5633,2770783.17
5634,0.00
5635,10689582.73
5636,0.00
5637,0.00
5638,2846783.66
5639,6712801.82
5640,0.00
5641,0.00
5642,0.00
5643,0.00
5644,566926.50
5645,0.00
5646,4785639.44
5647,0.00
5648,0.00
5649,5957657.30
5650,0.00
5651,0.00
5652,0.00
5653,39797551.75
5654,2809498.22
5655,0.00
5656,0.00
5657,0.00
5658,0.00
5659,262619.13
5660,10584572.28
5661,0.00
5662,0.00
5663,0.00
5664,0.00
5665,4251187.72
5666,0.00
5667,5117344.08
5668,5557368.11
5669,0.00
5670,0.00
5671,0.00
5672,0.00
5673,0.00
5674,0.00
5675,0.00
5676,0.00
5677,8420363.76
5678,7085781.35
5679,0.00
5680,0.00
5681,0.00
5682,1495546.61
5683,0.00
5684,0.00
5685,0.00
5686,3282374.49
5687,0.00
5688,0.00
5689,0.00
5690,0.00
5691,2114062.25
5692,0.00
5693,2300271.99
5694,0.00
5695,0.00
5696,8672678.91
5697,0.00
5698,0.00
5699,20561577.34
5700,0.00
5701,0.00
5702,0.00
5703,0.00
5704,12008794.84
5705,0.00
5706,0.00
5707,0.00
5708,0.00
5709,463155.71
5710,5301202.32
5711,0.00
5712,0.00
5713,0.00
5714,0.00
5715,0.00
5716,3542842.60
5717,0.00
5718,638374.98
5719,0.00
5720,17149435.66
5721,0.00
5722,8098071.23
5723,0.00
5724,1980611.49
5725,31312974.89
5726,39546168.51
5727,0.00
5728,1921384.27
5729,5016611.41
5730,0.00
5731,749931.07
5732,0.00
5733,9812603.93
5734,8431054.81
5735,21900464.55
5736,0.00
5737,0.00
5738,0.00
5739,12582186.11
5740,1549405.28
5741,0.00
5742,56220128.03
5743,3734759.29
5744,0.00
5745,887031.69
5746,1024706.37
5747,13441664.73
5748,0.00
5749,0.00
5750,3103587.04
5751,0.00
5752,0.00
5753,0.00
5754,5552729.83
5755,17431038.87
5756,0.00
5757,0.00
5758,0.00
5759,66660856.92
5760,0.00
5761,0.00
5762,0.00
5763,6462227.37
5764,0.00
5765,0.00
5766,665910.95
5767,0.00
5768,0.00
5769,0.00
5770,8782642.77
5771,0.00
5772,17210328.29
5773,0.00
5774,0.00
5775,0.00
5776,0.00
5777,8886004.59
5778,0.00
5779,3777515.13
5780,828211.90
5781,6355537.48
5782,0.00
5783,0.00
5784,0.00
5785,3951163.04
5786,0.00
5787,0.00
5788,0.00
5789,0.00
5790,991178.24
5791,0.00
5792,0.00
5793,0.00
5794,658925.04
5795,0.00
5796,4374162.13
5797,0.00
5798,0.00
5799,0.00
5800,0.00
5801,20690112.14
5802,0.00
5803,4172013.45
5804,2959979.17
5805,15544624.72
5806,0.00
5807,0.00
5808,0.00
5809,0.00
5810,85669248.42
5811,0.00
5812,0.00
5813,0.00
5814,0.00
5815,0.00
5816,0.00
5817,3750195.44
5818,0.00
5819,0.00
5820,12254717.81
5821,0.00
5822,3718323.07
5823,0.00
5824,7243496.95
5825,0.00
5826,7230465.12
5827,0.00
5828,0.00
5829,0.00
5830,0.00
5831,0.00
5832,0.00
5833,0.00
5834,1554843.62
5835,8167113.17
5836,2358008.37
5837,49723434.46
5838,1888464.98
5839,3351435.50
5840,720730.59
5841,0.00
5842,0.00
5843,0.00
5844,0.00
5845,0.00
5846,0.00
5847,0.00
5848,0.00
5849,7907618.24
5850,0.00
5851,18642702.38
5852,0.00
5853,0.00
5854,0.00
5855,2689620.37
5856,0.00
5857,0.00
5858,686250.73
5859,0.00
5860,0.00
5861,0.00
5862,0.00
5863,0.00
5864,30722513.72
5865,15810641.41
5866,116173691.66
5867,2282321.39
5868,0.00
5869,0.00
5870,0.00
5871,0.00
5872,1518522.83
5873,0.00
5874,0.00
5875,0.00
5876,0.00
5877,0.00
5878,0.00
5879,78790601.12
5880,0.00
5881,0.00
5882,0.00
5883,0.00
5884,2945384.46
5885,0.00
5886,0.00
5887,0.00
5888,0.00
5889,5847560.85
5890,7781151.71
5891,0.00
5892,0.00
5893,86384916.34
5894,4974536.64
5895,0.00
5896,8204262.64
5897,0.00
5898,0.00
5899,1133584.80
5900,0.00
5901,0.00
5902,0.00
5903,0.00
5904,0.00
5905,5769593.53
5906,0.00
5907,0.00
5908,3607884.38
5909,16891243.19
5910,0.00
5911,0.00
5912,0.00
5913,0.00
5914,0.00
5915,0.00
5916,0.00
5917,38283035.76
5918,0.00
5919,0.00
5920,0.00
5921,0.00
5922,0.00
5923,5412337.08
5924,0.00
5925,0.00
5926,0.00
5927,0.00
5928,0.00
5929,9307464.54
5930,0.00
5931,0.00
5932,0.00
5933,46548513.79
5934,0.00
5935,0.00
5936,4192735.59
5937,0.00
5938,0.00
5939,0.00
5940,11483218.36
5941,0.00
5942,0.00
5943,1905080.00
5944,5199572.21
5945,0.00
5946,65254005.27
5947,0.00
5948,2844906.09
5949,3927681.90
5950,0.00
5951,0.00
5952,3814067.73
5953,11675207.52
5954,3042317.26
5955,0.00
5956,0.00
5957,8506318.17
5958,0.00
5959,15711700.07
5960,0.00
5961,0.00
5962,0.00
5963,0.00
5964,0.00
5965,0.00
5966,0.00
5967,20379212.58
5968,607354.97
5969,15657010.67
5970,0.00
5971,0.00
5972,0.00
5973,1902871.82
5974,2394004.97
5975,1926484.28
5976,6970539.41
5977,0.00
5978,12756740.42
5979,0.00
5980,290506.83
5981,0.00
5982,3157633.88
5983,1948684.43
5984,0.00
5985,0.00
5986,0.00
5987,18857941.14
5988,0.00
5989,0.00
5990,0.00
5991,16197618.24
5992,0.00
5993,0.00
5994,1215892.51
5995,0.00
5996,1910818.31
5997,0.00
5998,2339974.90
5999,31254798.96
6000,0.00
6001,1090777.18
6002,31703650.81
6003,0.00
6004,19072612.74
6005,9702980.87
6006,7272435.47
6007,1667286.24
6008,0.00
6009,339491.27
6010,4973598.30
6011,0.00
6012,0.00
6013,0.00
6014,3308978.48
6015,0.00
6016,0.00
6017,2384822.96
6018,538543.82
6019,0.00
6020,0.00
6021,0.00
6022,0.00
6023,0.00
6024,22802827.67
6025,0.00
6026,0.00
6027,0.00
6028,1206441.72
6029,0.00
6030,0.00
6031,18821164.54
6032,0.00
6033,0.00
6034,0.00
6035,0.00
6036,0.00
6037,0.00
6038,3265641.89
6039,4332851.88
6040,369544.27
6041,0.00
6042,18516430.39
6043,2658583.29
6044,0.00
6045,34636356.10
6046,0.00
6047,0.00
6048,12863570.86
6049,11495221.18
6050,0.00
6051,0.00
6052,16341782.29
6053,0.00
6054,13489726.11
6055,1978444.77
6056,0.00
6057,0.00
6058,0.00
6059,0.00
6060,38122172.65
6061,0.00
6062,2800711.88
6063,3748007.04
6064,4252387.54
6065,0.00
6066,0.00
6067,0.00
6068,0.00
6069,0.00
6070,1534753.96
6071,0.00
6072,4480640.88
6073,0.00
6074,0.00
6075,8769372.08
6076,3302186.75
6077,7421318.40
6078,13493517.90
6079,0.00
6080,0.00
6081,0.00
6082,0.00
6083,1709437.51
6084,3261744.55
6085,3021549.96
6086,0.00
6087,530466.15
6088,0.00
6089,0.00
6090,0.00
6091,380030.58
6092,0.00
6093,0.00
6094,8477256.57
6095,2394109.92
6096,0.00
6097,1079416.97
6098,0.00
6099,17784709.52
6100,0.00
6101,30963576.17
6102,0.00
6103,0.00
6104,53361895.18
6105,13644994.14
6106,1235560.96
6107,0.00
6108,26404713.92
6109,0.00
6110,0.00
6111,0.00
6112,0.00
6113,0.00
6114,0.00
6115,0.00
6116,0.00
6117,291458.52
6118,8572475.45
6119,3079246.78
6120,13548568.11
6121,1436392.55
6122,0.00
6123,0.00
6124,36114477.56
6125,0.00
6126,0.00
6127,11115496.60
6128,0.00
6129,0.00
6130,0.00
6131,0.00
6132,4397747.21
6133,0.00
6134,13432964.23
6135,0.00
6136,2151785.08
6137,0.00
6138,9178409.47
6139,1324135.83
6140,0.00
6141,6655342.69
6142,5998640.10
6143,0.00
6144,40600428.00
6145,0.00
6146,0.00
6147,26970558.58
6148,7332083.95
6149,1720121.30
6150,0.00
6151,0.00
6152,0.00
6153,0.00
6154,0.00
6155,3426291.64
6156,0.00
6157,0.00
6158,0.00
6159,2661630.43
6160,0.00
6161,0.00
6162,10778791.37
6163,0.00
6164,3135878.38
6165,0.00
6166,0.00
6167,0.00
6168,0.00
6169,2989774.90
6170,0.00
6171,0.00
6172,8156440.77
6173,0.00
6174,2343147.22
6175,2845522.39
6176,0.00
6177,968087.95
6178,0.00
6179,12282918.88
6180,843162.75
6181,3900383.33
6182,0.00
6183,785480.01
6184,642412.31
6185,0.00
6186,670064.33
6187,10957373.43
6188,0.00
6189,0.00
6190,19746034.77
6191,0.00
6192,0.00
6193,0.00
6194,2028364.73
6195,0.00
6196,0.00
6197,0.00
6198,591173.21
6199,0.00
6200,0.00
6201,0.00
6202,0.00
6203,33352473.16
6204,21073857.58
6205,0.00
6206,0.00
6207,0.00
6208,1910449.34
6209,0.00
6210,0.00
6211,0.00
6212,0.00
6213,0.00
6214,12273733.84
6215,0.00
6216,4375338.55
6217,0.00
6218,0.00
6219,12894537.49
6220,0.00
6221,0.00
6222,1553110.02
6223,0.00
6224,982816.24
6225,4641668.63
6226,0.00
6227,0.00
6228,4747181.45
6229,0.00
6230,0.00
6231,3819935.60
6232,0.00
6233,0.00
6234,5317418.51
6235,6966623.97
6236,0.00
6237,188016427.54
6238,0.00
6239,0.00
6240,0.00
6241,0.00
6242,0.00
6243,0.00
6244,0.00
6245,0.00
6246,0.00
6247,0.00
6248,0.00
6249,59507994.26
6250,0.00
6251,0.00
6252,0.00
6253,6685659.39
6254,0.00
6255,0.00
6256,0.00
6257,65522724.16
6258,0.00
6259,6306304.44
6260,0.00
6261,0.00
6262,0.00
6263,3707411.33
6264,0.00
6265,102122752.88
6266,18677113.18
6267,0.00
6268,0.00
6269,0.00
6270,15030967.86
6271,0.00
6272,0.00
6273,9257876.36
6274,12122019.67
6275,0.00
6276,14704564.75
6277,3431365.23
6278,5378161.94
6279,0.00
6280,2729970.71
6281,0.00
6282,0.00
6283,0.00
6284,689940.81
6285,1545391.31
6286,0.00
6287,0.00
6288,455283.18
6289,0.00
6290,0.00
6291,0.00
6292,0.00
6293,0.00
6294,0.00
6295,0.00
6296,26345871.03
6297,0.00
6298,0.00
6299,0.00
6300,0.00
6301,0.00
6302,0.00
6303,0.00
6304,0.00
6305,0.00
6306,0.00
6307,0.00
6308,0.00
6309,2810655.66
6310,0.00
6311,0.00
6312,750119.36
6313,0.00
6314,0.00
6315,0.00
6316,0.00
6317,807876.80
6318,0.00
6319,0.00
6320,0.00
6321,110069335.23
6322,0.00
6323,0.00
6324,2863794.23
6325,0.00
6326,0.00
6327,0.00
6328,0.00
6329,1951295.82
6330,0.00
6331,0.00
6332,5895797.46
6333,0.00
6334,0.00
6335,0.00
6336,0.00
6337,0.00
6338,16169275.04
6339,0.00
6340,0.00
6341,5186822.70
6342,0.00
6343,10901015.95
6344,3481731.61
6345,5704630.15
6346,0.00
6347,0.00
6348,0.00
6349,10617770.05
6350,27357277.04
6351,0.00
6352,0.00
6353,13849267.23
6354,0.00
6355,8082766.78
6356,790669.42
6357,15922205.73
6358,2298325.03
6359,6848682.25
6360,208529295.57
6361,6659277.86
6362,0.00
6363,0.00
6364,1106341.43
6365,5087863.52
6366,0.00
6367,0.00
6368,0.00
6369,0.00
6370,0.00
6371,0.00
6372,0.00
6373,0.00
6374,30274037.37
6375,2070804.63
6376,4180247.50
6377,15665209.73
6378,0.00
6379,0.00
6380,0.00
6381,0.00
6382,53051360.78
6383,0.00
6384,0.00
6385,0.00
6386,1358377.90
6387,0.00
6388,0.00
6389,0.00
6390,0.00
6391,0.00
6392,0.00
6393,3010738.01
6394,5410896.60
6395,117431476.67
6396,18834210.21
6397,0.00
6398,2508894.66
6399,0.00
6400,0.00
6401,157898669.65
6402,15215965.40
6403,0.00
6404,9819324.86
6405,0.00
6406,0.00
6407,2092298.56
6408,0.00
6409,29842912.30
6410,2311135.95
6411,0.00
6412,0.00
6413,0.00
6414,0.00
6415,0.00
6416,3578317.35
6417,0.00
6418,0.00
6419,0.00
6420,7606694.25
6421,0.00
6422,0.00
6423,0.00
6424,0.00
6425,0.00
6426,24597288.67
6427,1502511.32
6428,206870510.16
6429,0.00
6430,0.00
6431,0.00
6432,0.00
6433,0.00
6434,0.00
6435,3052019.65
6436,0.00
6437,0.00
6438,0.00
6439,0.00
6440,0.00
6441,0.00
6442,331738.99
6443,2097697.83
6444,10019096.39
6445,0.00
6446,254542.80
6447,0.00
6448,9409064.39
6449,0.00
6450,3442166.58
6451,7102835.84
6452,0.00
6453,0.00
6454,0.00
6455,0.00
6456,3406690.81
6457,0.00
6458,0.00
6459,0.00
6460,0.00
6461,2181261.11
6462,0.00
6463,753981.02
6464,0.00
6465,0.00
6466,48986045.27
6467,0.00
6468,14135410.82
6469,3197932.49
6470,0.00
6471,16942253.79
6472,0.00
6473,0.00
6474,0.00
6475,0.00
6476,5334846.41
6477,6001577.16
6478,0.00
6479,9738466.85
6480,190666797.65
6481,0.00
6482,0.00
6483,2001371.03
6484,2152502.22
6485,0.00
6486,0.00
6487,0.00
6488,0.00
6489,1141061.49
6490,0.00
6491,160494274.57
6492,0.00
6493,0.00
6494,0.00
6495,0.00
6496,0.00
6497,744684.50
6498,0.00
6499,0.00
6500,0.00
6501,0.00
6502,16665747.41
6503,11417277.71
6504,3473431.98
6505,9678596.76
6506,0.00
6507,0.00
6508,806235.66
6509,0.00
6510,0.00
6511,7827811.37
6512,0.00
6513,0.00
6514,7440426.11
6515,0.00
6516,0.00
6517,12113870.76
6518,38635393.98
6519,0.00
6520,0.00
6521,0.00
6522,0.00
6523,0.00
6524,0.00
6525,0.00
6526,0.00
6527,0.00
6528,45768853.53
6529,0.00
6530,66957240.71
6531,0.00
6532,0.00
6533,10477841.75
6534,4492878.85
6535,12178951.62
6536,0.00
6537,42308794.50
6538,0.00
6539,0.00
6540,0.00
6541,0.00
6542,3105240.55
6543,0.00
6544,0.00
6545,4850917.18
6546,0.00
6547,0.00
6548,0.00
6549,0.00
6550,0.00
6551,0.00
6552,0.00
6553,0.00
6554,0.00
6555,15696730.70
6556,0.00
6557,0.00
6558,58400707.81
6559,0.00
6560,18512796.02
6561,11256558.31
6562,0.00
6563,1164582.61
6564,0.00
6565,984187.96
6566,0.00
6567,0.00
6568,0.00
6569,0.00
6570,0.00
6571,4207263.55
6572,1803584.75
6573,0.00
6574,0.00
6575,2011027.62
6576,0.00
6577,0.00
6578,0.00
6579,37837348.80
6580,0.00
6581,0.00
6582,8534291.99
6583,0.00
6584,0.00
6585,0.00
6586,0.00
6587,0.00
6588,1603665.85
6589,0.00
6590,24857637.50
6591,23859871.96
6592,0.00
6593,0.00
6594,0.00
6595,15625501.26
6596,705097.64
6597,3238624.76
6598,134151908.64
6599,0.00
6600,0.00
6601,72518924.92
6602,0.00
6603,0.00
6604,12935994.45
6605,0.00
6606,0.00
6607,6011294.52
6608,0.00
6609,0.00
6610,0.00
6611,27517089.35
6612,0.00
6613,0.00
6614,0.00
6615,4369305.58
6616,0.00
6617,1642911.26
6618,0.00
6619,10743491.42
6620,0.00
6621,0.00
6622,0.00
6623,0.00
6624,1538584.03
6625,0.00
6626,4637648.51
6627,16737694.91
6628,0.00
6629,0.00
6630,930687.73
6631,0.00
6632,0.00
6633,779744.85
6634,3437844.29
6635,0.00
6636,8863572.01
6637,14206954.21
6638,0.00
6639,31214661.33
6640,0.00
6641,1571567.85
6642,0.00
6643,1667873.86
6644,0.00
6645,49197288.22
6646,0.00
6647,28536990.09
6648,0.00
6649,0.00
6650,0.00
6651,0.00
6652,0.00
6653,2097288.66
6654,0.00
6655,0.00
6656,0.00
6657,9303435.17
6658,0.00
6659,1181712.93
6660,0.00
6661,4937711.09
6662,0.00
6663,0.00
6664,0.00
6665,3137704.49
6666,0.00
6667,18418331.48
6668,221162.39
6669,1434636.80
6670,4028689.36
6671,0.00
6672,0.00
6673,4728982.60
6674,0.00
6675,0.00
6676,439204.01
6677,1223361.00
6678,0.00
6679,22652391.21
6680,1415518.29
6681,0.00
6682,0.00
6683,8515706.94
6684,11749870.09
6685,6608810.40
6686,0.00
6687,0.00
6688,41588126.36
6689,7965091.34
6690,204474782.87
6691,5096470.86
6692,0.00
6693,0.00
6694,0.00
6695,0.00
6696,0.00
6697,40355472.51
6698,0.00
6699,0.00
6700,1277033.26
6701,0.00
6702,0.00
6703,0.00
6704,12807579.29
6705,0.00
6706,2312022.08
6707,14602864.17
6708,0.00
6709,0.00
6710,0.00
6711,0.00
6712,0.00
6713,6175328.76
6714,0.00
6715,0.00
6716,0.00
6717,37800388.17
6718,2439429.32
6719,0.00
6720,0.00
6721,0.00
6722,0.00
6723,4205189.86
6724,5800233.38
6725,29470751.59
6726,0.00
6727,0.00
6728,0.00
6729,9592409.22
6730,0.00
6731,0.00
6732,0.00
6733,0.00
6734,1287491.41
6735,2526338.74
6736,0.00
6737,0.00
6738,934788.95
6739,9662056.60
6740,0.00
6741,1266071.58
6742,9713147.27
6743,2210693.86
6744,0.00
6745,77232450.92
6746,2263128.23
6747,7315560.69
6748,0.00
6749,0.00
6750,14065126.41
6751,0.00
6752,0.00
6753,0.00
6754,2410597.37
6755,0.00
6756,0.00
6757,2532405.99
6758,2442439.19
6759,0.00
6760,3625080.84
6761,0.00
6762,1156474.50
6763,0.00
6764,0.00
6765,5734453.99
6766,21752398.40
6767,2160133.91
6768,4915482.02
6769,0.00
6770,1197949.24
6771,0.00
6772,0.00
6773,0.00
6774,0.00
6775,3924323.15
6776,0.00
6777,46094289.29
6778,2143138.93
6779,0.00
6780,0.00
6781,0.00
6782,0.00
6783,2080241.69
6784,66663737.17
6785,3140893.23
6786,0.00
6787,0.00
6788,44778369.00
6789,0.00
6790,10224435.48
6791,433434.26
6792,0.00
6793,3951563.67
6794,5066103.67
6795,0.00
6796,4715474.85
6797,0.00
6798,0.00
6799,0.00
6800,0.00
6801,19544149.37
6802,0.00
6803,10414097.53
6804,0.00
6805,0.00
6806,2610150.51
6807,7471451.98
6808,0.00
6809,5439414.30
6810,0.00
6811,0.00
6812,0.00
6813,0.00
6814,0.00
6815,12738358.26
6816,0.00
6817,757635.11
6818,0.00
6819,27548073.58
6820,11678695.85
6821,9915445.90
6822,5109616.08
6823,0.00
6824,780533.22
6825,13104094.33
6826,0.00
6827,0.00
6828,0.00
6829,0.00
6830,4105962.97
6831,0.00
6832,512860.92
6833,0.00
6834,0.00
6835,0.00
6836,0.00
6837,0.00
6838,0.00
6839,0.00
6840,16388626.68
6841,2267530.49
6842,0.00
6843,17124194.85
6844,0.00
6845,3883438.81
6846,11804955.54
6847,2474967.54
6848,0.00
6849,0.00
6850,0.00
6851,2745227.28
6852,251050.48
6853,0.00
6854,2429645.15
6855,0.00
6856,0.00
6857,0.00
6858,0.00
6859,0.00
6860,0.00
6861,0.00
6862,4600906.39
6863,0.00
6864,0.00
6865,0.00
6866,1895200.42
6867,0.00
6868,0.00
6869,0.00
6870,0.00
6871,340189708.18
6872,4955349.10
6873,0.00
6874,0.00
6875,0.00
6876,0.00
6877,0.00
6878,20284564.03
6879,0.00
6880,0.00
6881,7521872.04
6882,6593066.52
6883,0.00
6884,15227049.42
6885,0.00
6886,7414013.15
6887,4622837.84
6888,0.00
6889,2890978.08
6890,0.00
6891,0.00
6892,0.00
6893,833073.68
6894,0.00
6895,0.00
6896,0.00
6897,0.00
6898,0.00
6899,2759889.39
6900,799061.86
6901,0.00
6902,3409681.85
6903,7610256.35
6904,0.00
6905,10713284.59
6906,0.00
6907,0.00
6908,90644173.52
6909,0.00
6910,0.00
6911,0.00
6912,0.00
6913,1123910.63
6914,0.00
6915,0.00
6916,0.00
6917,0.00
6918,0.00
6919,2228077.54
6920,0.00
6921,561305.97
6922,0.00
6923,79620622.87
6924,0.00
6925,0.00
6926,0.00
6927,0.00
6928,0.00
6929,0.00
6930,26028018.96
6931,1492016.79
6932,4572111.58
6933,1167605.37
6934,0.00
6935,0.00
6936,0.00
6937,0.00
6938,0.00
6939,2108094.51
6940,0.00
6941,0.00
6942,11489091.99
6943,0.00
6944,9863623.98
6945,8941017.95
6946,10512328.14
6947,0.00
6948,0.00
6949,2018128.66
6950,0.00
6951,777037.59
6952,48663051.48
6953,0.00
6954,0.00
6955,0.00
6956,0.00
6957,0.00
6958,6064456.90
6959,12367418.40
6960,5824160.13
6961,0.00
6962,0.00
6963,11967521.69
6964,39115048.75
6965,0.00
6966,0.00
6967,16222521.96
6968,364771.85
6969,0.00
6970,0.00
6971,3349331.05
6972,14559814.86
6973,2931461.16
6974,0.00
6975,23702428.83
6976,6971444.75
6977,0.00
6978,0.00
6979,5841236.94
6980,0.00
6981,0.00
6982,0.00
6983,3015404.13
6984,1058105.56
6985,2164272.57
6986,55790629.19
6987,0.00
6988,0.00
6989,0.00
6990,6609712.15
6991,1867168.34
6992,0.00
6993,0.00
6994,6246801.07
6995,52501609.45
6996,17635589.66
6997,0.00
6998,0.00
6999,0.00
7000,4943810.44
7001,0.00
7002,0.00
7003,0.00
7004,831838.77
7005,0.00
7006,0.00
7007,0.00
7008,0.00
7009,1404956.49
7010,2612559.71
7011,0.00
7012,0.00
7013,0.00
7014,884967.79
7015,0.00
7016,10560108.23
7017,0.00
7018,0.00
7019,43234301.33
7020,19510844.13
7021,6528851.65
7022,0.00
7023,1260615.10
7024,0.00
7025,0.00
7026,0.00
7027,0.00
7028,0.00
7029,0.00
7030,0.00
7031,1675096.87
7032,0.00
7033,0.00
7034,354328022.81
7035,6402187.01
7036,61241316.73
7037,0.00
7038,0.00
7039,6045662.20
7040,0.00
7041,618921.45
7042,0.00
7043,0.00
7044,1791762.36
7045,0.00
7046,0.00
7047,0.00
7048,0.00
7049,0.00
7050,866637.52
7051,5619349.82
7052,26001295.10
7053,295738.29
7054,0.00
7055,0.00
7056,82129299.63
7057,19872195.68
7058,853006.88
7059,0.00
7060,7524217.97
7061,6118140.64
7062,0.00
7063,0.00
7064,0.00
7065,0.00
7066,0.00
7067,0.00
7068,0.00
7069,0.00
7070,53951071.39
7071,2367701.43
7072,0.00
7073,0.00
7074,0.00
7075,0.00
7076,2718651.91
7077,6299262.61
7078,0.00
7079,0.00
7080,260621.08
7081,2914431.38
7082,1409828.32
7083,23590252.73
7084,0.00
7085,0.00
7086,4300887.57
7087,0.00
7088,3452302.78
7089,0.00
7090,0.00
7091,64025972.52
7092,40258725.44
7093,0.00
7094,0.00
7095,8744890.61
7096,11445799.56
7097,0.00
7098,0.00
7099,0.00
7100,0.00
7101,0.00
7102,146670887.15
7103,2648557.93
7104,2058233.32
7105,0.00
7106,541479.24
7107,0.00
7108,0.00
7109,0.00
7110,29461777.80
7111,0.00
7112,0.00
7113,0.00
7114,0.00
7115,1151496.71
7116,0.00
7117,6753213.97
7118,0.00
7119,4909288.68
7120,180789519.54
7121,0.00
7122,0.00
7123,0.00
7124,0.00
7125,1187661.69
7126,0.00
7127,0.00
7128,9226672.76
7129,4803874.89
7130,4324738.78
7131,0.00
7132,0.00
7133,0.00
7134,3894473.60
7135,0.00
7136,0.00
7137,0.00
7138,8604779.34
7139,7538365.56
7140,8136373.69
7141,0.00
7142,0.00
7143,0.00
7144,0.00
7145,0.00
7146,27333544.99
7147,0.00
7148,11321560.02
7149,0.00
7150,6663132.57
7151,0.00
7152,0.00
7153,0.00
7154,3670767.69
7155,0.00
7156,0.00
7157,5606119.23
7158,0.00
7159,0.00
7160,0.00
7161,1585485.01
7162,0.00
7163,1422493.76
7164,0.00
7165,0.00
7166,16373687.35
7167,3102674.15
7168,0.00
7169,12612509.05
7170,2902562.86
7171,0.00
7172,0.00
7173,4867192.05
7174,0.00
7175,0.00
7176,1934543.22
7177,0.00
7178,0.00
7179,0.00
7180,2142489.60
7181,0.00
7182,0.00
7183,0.00
7184,0.00
7185,0.00
7186,0.00
7187,0.00
7188,11765604.45
7189,0.00
7190,0.00
7191,2857696.48
7192,13437595.06
7193,68555666.71
7194,1076221.42
7195,8941688.67
7196,0.00
7197,17223833.20
7198,16506414.03
7199,0.00
7200,0.00
7201,6642005.63
7202,0.00
7203,2508703.36
7204,0.00
7205,0.00
7206,0.00
7207,0.00
7208,0.00
7209,0.00
7210,21247221.39
7211,0.00
7212,0.00
7213,12504632.66
7214,6058383.18
7215,0.00
7216,0.00
7217,29546993.39
7218,0.00
7219,1695927.85
7220,0.00
7221,0.00
7222,0.00
7223,15027663.44
7224,0.00
7225,0.00
7226,379555.60
7227,5118646.39
7228,0.00
7229,0.00
7230,0.00
7231,0.00
7232,0.00
7233,5089489.55
7234,0.00
7235,4651991.89
7236,0.00
7237,13609377.98
7238,0.00
7239,7741376.17
7240,0.00
7241,1447723.98
7242,0.00
7243,0.00
7244,33272463.88
7245,2712146.27
7246,0.00
7247,5349028.50
7248,0.00
7249,0.00
7250,0.00
7251,3515412.42
7252,91680994.83
7253,0.00
7254,0.00
7255,6661005.72
7256,0.00
7257,0.00
7258,0.00
7259,50352313.74
7260,0.00
7261,0.00
7262,0.00
7263,2077425.14
7264,0.00
7265,3483614.10
7266,17740363.30
7267,3782469.50
7268,9119056.45
7269,2920251.21
7270,0.00
7271,16621825.16
7272,14817676.02
7273,0.00
7274,0.00
7275,0.00
7276,25441551.66
7277,0.00
7278,0.00
7279,5042746.10
7280,0.00
7281,0.00
7282,0.00
7283,7353128.13
7284,0.00
7285,0.00
7286,0.00
7287,0.00
7288,0.00
7289,0.00
7290,3010245.82
7291,3012920.86
7292,0.00
7293,0.00
7294,0.00
7295,3191381.78
7296,72517614.29
7297,15752412.22
7298,14501863.84
7299,0.00
7300,0.00
7301,0.00
7302,0.00
7303,0.00
7304,0.00
7305,0.00
7306,0.00
7307,0.00
7308,0.00
7309,0.00
7310,0.00
7311,595441.83
7312,40176589.29
7313,0.00
7314,0.00
7315,0.00
7316,0.00
7317,0.00
7318,0.00
7319,23967621.70
7320,0.00
7321,0.00
7322,0.00
7323,0.00
7324,2224357.25
7325,0.00
7326,0.00
7327,7325036.96
7328,30697180.68
7329,5595547.67
7330,1871626.50
7331,0.00
7332,0.00
7333,0.00
7334,0.00
7335,0.00
7336,0.00
7337,0.00
7338,0.00
7339,0.00
7340,0.00
7341,0.00
7342,0.00
7343,5596822.86
7344,2809444.12
7345,4852654.75
7346,0.00
7347,0.00
7348,0.00
7349,0.00
7350,0.00
7351,0.00
7352,6015178.92
7353,78516280.25
7354,0.00
7355,0.00
7356,0.00
7357,0.00
7358,0.00
7359,27211573.36
7360,22162694.66
7361,0.00
7362,0.00
7363,0.00
7364,0.00
7365,0.00
7366,0.00
7367,39433585.73
7368,2178816.72
7369,1339345.97
7370,0.00
7371,0.00
7372,52952798.15
7373,1169620.56
7374,11468201.20
7375,0.00
7376,0.00
7377,5741557.52
7378,0.00
7379,27354175.88
7380,0.00
7381,11946093.55
7382,0.00
7383,0.00
7384,8416211.73
7385,0.00
7386,16181570.58
7387,0.00
7388,0.00
7389,0.00
7390,18416473.08
7391,0.00
7392,0.00
7393,0.00
7394,0.00
7395,0.00
7396,17324932.43
7397,0.00
7398,0.00
7399,0.00
